Date,Open,High,Low,Close,Volume,Variation,RSI,MACD,MACD_H,-DM,+DM,ADX14,Confirmation Time,Transactions,Miners Revenue,FnG
2018-02-16,10135.700195,10324.099609,9824.820313,10233.900391,-0.42636212569989773,0.11900634602739578,0.301675616269251,-0.6554450938655297,1.4032867836451657,-0.2691984176778472,-0.13414519829448035,0.45387593981351415,0.2650712621213414,-1.950426609646313,-0.18684719122998075,1.047747098714804
2018-02-17,10207.5,11139.5,10149.400391,11112.700195,-0.35758600967760173,2.1690606332482214,0.40232817415812994,-0.45873506860642815,1.6966737451342186,-0.2691984176778472,1.4047579552832952,0.2642676715169473,0.2650712621213414,-1.950426609646313,-0.18684719122998075,1.356306331628893
2018-02-18,11123.400391,11349.799805,10326.0,10551.799805,-0.35339664429378126,-1.3587494360230903,0.5681409725141168,-0.3455351578752756,1.6880046920458196,-0.2691984176778472,0.12230313194466706,0.10430064617933929,-0.14161456332948041,-1.950426609646313,-0.18684719122998075,0.8714275370496103
2018-02-19,10552.599609,11273.799805,10513.200195,11225.299805,-0.4084247618458999,1.5987058128645206,1.3599213053870343,-0.19876522260558674,1.7789046204195649,-0.2691984176778472,-0.3234078878582856,0.06497769101383236,-0.14161456332948041,-1.4836449230106268,-0.1503128868024437,1.047747098714804
2018-02-20,11231.799805,11958.5,11231.799805,11403.700195,-0.29380213343881934,0.3584241980036171,1.2175423090328366,-0.06759068291106343,1.8061739502144258,-0.2691984176778472,1.127750957356666,0.12521362127724228,-0.14161456332948041,-1.4836449230106268,-0.1503128868024437,1.356306331628893
2018-02-21,11372.200195,11418.5,10479.099609,10690.400391,-0.32006842899915827,-1.6712060144852567,0.9832277429864318,-0.022575333446019065,1.5768904288158716,0.9695428869463453,-0.3234078878582856,0.11576400123446667,-0.5505106378316645,-1.4836449230106268,-0.1503128868024437,0.4747085233029244
2018-02-22,10660.400391,11039.099609,9939.089844,10005.0,-0.38887171518287844,-1.7116672903852883,0.5048350930534599,-0.04330994548603071,1.20184448703777,0.619511860811179,-0.3234078878582856,0.026928070098350052,-0.5505106378316645,-1.7346162490530523,-0.24700164914049524,0.03390961913994012
2018-02-23,9937.070313,10487.299805,9734.55957,10301.099609,-0.40401966073589884,0.7129628641280406,0.43431975933202377,-0.035580321771893623,0.9847627926670773,0.06740319315779612,-0.3234078878582856,-0.0626282303829457,-0.5505106378316645,-1.7346162490530523,-0.24700164914049524,-0.18648983294155203
2018-02-24,10287.700195,10597.200195,9546.969727,9813.070313,-0.4454232969714373,-1.2786072962861261,0.28866487301112087,-0.06934388217065231,0.6901713189335241,0.03952381739922088,-0.3234078878582856,-0.15803742515525965,0.1660521046202734,-1.7346162490530523,-0.24700164914049524,-0.5391289562719395
2018-02-25,9796.419922,9923.219727,9407.05957,9664.730469,-0.5064520465944586,-0.4439124043865049,0.46909451939831964,-0.10763368837434442,0.4413070256208233,-0.03894407294222289,-0.3234078878582856,-0.27387744772305095,0.1660521046202734,-1.7103744854683482,-0.32839907409579067,-0.4509691754393426
2018-02-26,9669.429688,10475.0,9501.730469,10366.700195,-0.42678895268022043,1.8265047546182374,0.399718029702682,-0.0799503978502059,0.4344850122246257,-0.2691984176778472,0.8460394551194272,-0.34490791708854496,0.1660521046202734,-1.7103744854683482,-0.32839907409579067,-0.27464961377414887
2018-02-27,10393.900391,10878.5,10246.099609,10725.599609,-0.44299170943839095,0.8429865758158923,0.6679226447361544,-0.028766828156954017,0.49751569899948334,-0.2691984176778472,0.5317731071525796,-0.36479836967284446,0.4776972208624784,-1.7103744854683482,-0.32839907409579067,0.03390961913994012
2018-02-28,10687.200195,11089.799805,10393.099609,10397.900391,-0.4445030722449091,-0.8433162958980712,0.2115123729302774,-0.015536988757643823,0.43732937641270775,-0.2691984176778472,0.12442253961507814,-0.3470330461095226,0.4776972208624784,-0.815832592690075,-0.006787961882245537,-0.09833005210895517
2018-03-01,10385.0,11052.299805,10352.700195,10951.0,-0.4252977675244466,1.3235456922036357,0.1492109774110679,0.03936628780155444,0.5106317590335804,-0.2027118894819457,-0.3234078878582856,-0.2788122926641462,0.4776972208624784,-0.815832592690075,-0.006787961882245537,-0.23056972335785045
2018-03-02,10977.400391,11189.0,10850.099609,11086.400391,-0.41001221658597936,0.26712738842007117,0.16989916488610735,0.09235826358848932,0.5637034446684228,-0.2691984176778472,-0.033684446028598325,-0.23478107892910927,0.7389486587336045,-0.815832592690075,-0.006787961882245537,0.1661492903888354
2018-03-03,11101.900391,11528.200195,11002.400391,11489.700195,-0.4568812610952477,0.8884596545909978,-0.02226185313736873,0.165014229943512,0.6634687607205082,-0.2691984176778472,0.3954956072296426,-0.25206157959739567,0.7389486587336045,-2.2069994673211135,-0.1316049617968043,0.5628683041355212
2018-03-04,11497.400391,11512.599609,11136.099609,11512.599609,-0.4874422741468099,-0.0012171067886186321,0.2597918038339662,0.22134304073990338,0.6956977878886542,-0.2691984176778472,-0.3234078878582856,-0.3130030295093953,0.7389486587336045,-2.2069994673211135,-0.1316049617968043,0.03390961913994012
2018-03-05,11532.400391,11704.099609,11443.900391,11573.299805,-0.46807064572213025,0.08363602258279593,-0.0071462884069914715,0.2673091012408121,0.691280214136315,-0.2691984176778472,0.08245868102543356,-0.48345686800715965,0.7694500956424155,-2.2069994673211135,-0.1316049617968043,0.5187884137192228
2018-03-06,11500.099609,11500.099609,10694.299805,10779.900391,-0.44974523622932977,-1.82656544660095,-0.457097518825699,0.2352414986595931,0.46032788945830405,0.9644417657354939,-0.3234078878582856,-0.7530149287137907,0.7694500956424155,-1.189886221897931,-0.13397349566499192,0.6951079753844166
2018-03-07,10803.900391,10929.5,9692.120117,9965.570313,-0.35068029901954023,-2.0073535918202565,-0.5161105885854379,0.14070135283618507,0.0934984850773273,1.380118774981668,-0.3234078878582856,-0.8911808670337299,0.7694500956424155,-1.189886221897931,-0.13397349566499192,-0.27464961377414887
2018-03-08,9951.44043,10147.400391,9335.870117,9395.009766,-0.43190917347101243,-1.5341592107242923,-0.48530133234367856,0.01809778897358059,-0.2817519699559866,0.3170929000573334,-0.3234078878582856,-0.9812752206488269,0.35127097512450495,-1.189886221897931,-0.13397349566499192,-0.18648983294155203
2018-03-09,9414.69043,9466.349609,8513.030273,9337.549805,-0.35540336584581,-0.21103135219438196,-0.6827344199622408,-0.08340900697692646,-0.5204687360014468,1.084973810880105,-0.3234078878582856,-1.0052663782410363,0.35127097512450495,-2.2827526130116453,-0.43650290470345604,-0.27464961377414887
2018-03-10,9350.589844,9531.320313,8828.469727,8866.0,-0.5226099325922143,-1.3594367202560733,-0.6963118440349356,-0.2008727331165196,-0.7579464041269446,-0.2691984176778472,-0.18570847944868,-1.0100969877471315,0.35127097512450495,-2.2827526130116453,-0.43650290470345604,-0.18648983294155203
2018-03-11,8852.780273,9711.889648,8607.120117,9578.629883,-0.47674726776578535,2.026918472875639,-0.20549289407451934,-0.2332916595319215,-0.7000772896388806,0.09508327924023816,-0.3234078878582856,-1.0312674613380612,0.6721991373824354,-2.2827526130116453,-0.43650290470345604,-0.1424099425252536
2018-03-12,9602.929688,9937.5,8956.429688,9205.120117,-0.46863205918107487,-1.0617214033283224,-0.7493033622099159,-0.28695343761704545,-0.7156913368380132,-0.2691984176778472,0.15475242269465436,-1.0276134978303786,0.6721991373824354,-1.5274541991219384,-0.2846501895322166,-0.09833005210895517
2018-03-13,9173.040039,9470.379883,8958.19043,9194.849609,-0.4921295785383845,-0.08165389592202894,-0.9681338836450606,-0.3271357646276859,-0.6888985878594531,-0.2691984176778472,-0.3234078878582856,-0.9931562922786252,0.6721991373824354,-1.5274541991219384,-0.2846501895322166,-0.09833005210895517
2018-03-14,9214.650391,9355.849609,8068.589844,8269.80957,-0.4695981351676704,-2.6558264199660133,-1.2033246246079417,-0.4306193148422611,-0.8519470058909977,1.194843967792831,-0.3234078878582856,-0.881340807861284,0.7813854405197764,-1.5274541991219384,-0.2846501895322166,-0.1424099425252536
2018-03-15,8290.759766,8428.349609,7783.049805,8300.860352,-0.4496313434539009,0.04436469065759088,-1.5390356481652057,-0.5048414495609519,-0.8971074117018345,0.20072339490170402,-0.3234078878582856,-0.7192415334398629,0.7813854405197764,-1.7008178183252758,-0.44345812391975387,-0.495049065855641
2018-03-16,8322.910156,8585.150391,8005.310059,8338.349609,-0.5274952979136014,0.06407025376199178,-1.598075944589561,-0.5547690470717119,-0.862432684193166,-0.2691984176778472,0.008916892238964509,-0.5625663188439144,0.7813854405197764,-1.7008178183252758,-0.44345812391975387,-0.4509691754393426
2018-03-17,8321.910156,8346.530273,7812.819824,7916.879883,-0.5709984161288231,-1.3606155889199802,-1.9932943292466705,-0.6223813664801682,-0.8862325662758955,0.047588539597394106,-0.3234078878582856,-0.3252656982635804,0.6262259571140825,-1.7008178183252758,-0.44345812391975387,-0.5391289562719395
2018-03-18,7890.52002,8245.509766,7397.990234,8223.679688,-0.4594706058618627,0.949903651228957,-1.7122560819306418,-0.6439108550173687,-0.7709704661121346,0.4134990895688752,-0.3234078878582856,-0.06384800000414588,0.6262259571140825,-1.6147321176642147,-0.43216504354782415,-0.6272887371045364
2018-03-19,8344.120117,8675.870117,8182.399902,8630.650391,-0.4549390202966845,1.2276633125172405,-1.4179357661467844,-0.6209518798026951,-0.549105341530201,-0.2691984176778472,0.5887011410919156,0.15338729566435313,0.6262259571140825,-1.6147321176642147,-0.43216504354782415,-0.6272887371045364
2018-03-20,8619.669922,9051.019531,8389.889648,8913.469727,-0.4734503892893753,0.7950876692081533,-1.0257984641686684,-0.5734855232452529,-0.30018988505811317,-0.2691984176778472,0.47168665772353,0.29732940671047625,0.5020099604274743,-1.6147321176642147,-0.43216504354782415,-0.27464961377414887
2018-03-21,8937.480469,9177.370117,8846.330078,8929.280273,-0.48950950284844913,-0.006890186037794193,-0.7334509252915454,-0.5290521414348034,-0.10989670324768555,-0.2691984176778472,-0.055619486728951534,0.36701188508906846,0.5020099604274743,-1.734729793613168,-0.4738061381965605,-0.3187295041904473
2018-03-22,8939.44043,9100.709961,8564.900391,8728.469727,-0.5153494100730467,-0.6346675572936484,-0.5740089324797673,-0.5051006508448698,-0.01735378312051733,0.1939588652443434,-0.3234078878582856,0.44528142129501797,0.5020099604274743,-1.734729793613168,-0.4738061381965605,-0.3187295041904473
2018-03-23,8736.25,8879.620117,8360.620117,8879.620117,-0.49399521135093766,0.3952749714425169,-0.4382039137386467,-0.46887429807454967,0.09245393280498836,0.06699176065411933,-0.3234078878582856,0.4459163654106888,0.2964567986507007,-1.734729793613168,-0.4738061381965605,-0.6713686275208347
2018-03-24,8901.950195,8996.179688,8665.700195,8668.120117,-0.5085857944567358,-0.6690695139636933,-0.29487481417744504,-0.45290706239642775,0.1212577244593154,-0.2691984176778472,-0.07637063902106282,0.45703507194327897,0.2964567986507007,-2.679288065122412,-0.5516531131634935,-0.495049065855641
2018-03-25,8612.80957,8682.009766,8449.099609,8495.780273,-0.5637550265509523,-0.5672147401110108,-0.9693667234636685,-0.4498127710678602,0.10678435060040535,0.08726766790292903,-0.3234078878582856,0.4630047669744608,0.2964567986507007,-2.679288065122412,-0.5516531131634935,-0.5832088466882379
2018-03-28,7836.830078,8122.890137,7809.169922,7954.47998,-0.5453399271425672,0.3483551813981726,-0.4867649228470133,-0.5199128609912312,-0.10817371514438165,-0.2691984176778472,-0.3234078878582856,0.36463350992203164,0.44410143528176044,-1.879801893254341,-0.6211036250803434,-0.8476881891860285
2018-03-29,7979.069824,7994.330078,7081.379883,7165.700195,-0.47347861735831936,-2.618504395588986,-1.0456851095809079,-0.5905587342033253,-0.29166626198422446,0.9285474939006755,-0.3234078878582856,0.26314461517790183,0.44410143528176044,-1.879801893254341,-0.6211036250803434,-1.112167531683819
2018-03-30,7171.450195,7276.660156,6683.930176,6890.52002,-0.4770929971037943,-1.0464127975989994,-1.2268656677817222,-0.6621102443017649,-0.4410996522929414,0.38489649446388274,-0.3234078878582856,0.2083811163465419,0.31679108992324273,-1.879801893254341,-0.6211036250803434,-1.3766468741816096
2018-03-31,6892.47998,7207.850098,6863.52002,6973.529785,-0.5645921152279945,0.2589188009302354,-0.9361222393454239,-0.7044549456102469,-0.4755271795805194,-0.2691984176778472,-0.3234078878582856,0.09592400266792707,0.31679108992324273,-2.426783887518424,-0.7669178338746447,-1.200327312516416
2018-04-01,7003.060059,7060.950195,6526.870117,6844.22998,-0.5656589762578218,-0.5325300622369223,-1.327646673990045,-0.7406832371332283,-0.4852437751696118,0.28483643213349447,-0.3234078878582856,-0.028087310483572006,0.31679108992324273,-2.426783887518424,-0.7669178338746447,-1.200327312516416
2018-04-02,6844.859863,7135.470215,6816.580078,7083.799805,-0.5756706001836506,0.8528904372584022,-1.459287165472396,-0.7417379944049843,-0.3905086745998756,-0.2691984176778472,-0.1654695858710997,-0.06480139231183579,0.23987442293580458,-2.426783887518424,-0.7669178338746447,-1.420726764597908
2018-04-03,7102.259766,7530.939941,7072.490234,7456.109863,-0.5168960450644338,1.3071043892292484,-1.2816269576189414,-0.7044387095792055,-0.20294306902251152,-0.2691984176778472,0.5147536828414757,-0.04233732076422016,0.23987442293580458,-1.4748641436950118,-0.5190163020443824,-0.9358479700186253
2018-04-04,7456.410156,7469.879883,6803.879883,6853.839844,-0.5453041389052496,-2.1427746288785623,-1.5550743446439386,-0.7166942656584806,-0.1973112810826257,0.17286169922067784,-0.3234078878582856,0.07049746474398856,0.23987442293580458,-1.4748641436950118,-0.5190163020443824,-0.9358479700186253
2018-04-05,6848.649902,6933.819824,6644.799805,6811.470215,-0.5098597989394728,-0.21273576481156165,-1.5096891314152108,-0.7221463651148433,-0.172978121970154,-0.007395558573186717,-0.3234078878582856,0.18296226321619924,0.24473697084880336,-1.4748641436950118,-0.5190163020443824,-1.1562474221001176
2018-04-06,6815.959961,6857.490234,6575.0,6636.319824,-0.6042263366300406,-0.7181125544068145,-1.7177673335343076,-0.7329936913993346,-0.1692352334242794,-0.1543267835694726,-0.3234078878582856,0.3291727597687938,0.24473697084880336,-1.9674582936636695,-0.7433123512396284,-1.0680876412675206
2018-04-07,6630.509766,7050.540039,6630.509766,6911.089844,-0.5936533121465782,1.0185051659378441,-1.3328495984127842,-0.7113908860391251,-0.07166952393577809,-0.2691984176778472,0.08574334963007617,0.4677215059755548,0.24473697084880336,-1.9674582936636695,-0.7433123512396284,-1.0240077508512222
2018-04-08,6919.97998,7111.560059,6919.97998,7023.52002,-0.6099870817201634,0.3681367097709372,-1.1531471336511974,-0.6777995886304198,0.0413218375300672,-0.2691984176778472,-0.1940815894216491,0.5851261552054519,0.08736723839174541,-1.9674582936636695,-0.7433123512396284,-1.1562474221001176
2018-04-09,7044.319824,7178.109863,6661.990234,6770.72998,-0.5474177349194048,-0.9840437427770512,-1.1609564863807564,-0.6648705274056363,0.07149771105066294,0.15538305079795536,-0.3234078878582856,0.6243590092018269,0.08736723839174541,-1.8979311746861494,-0.6768808884901903,-0.9799278604349237
2018-04-10,6795.439941,6872.410156,6704.149902,6834.759766,-0.5787291140340045,0.19190228590342467,-0.9229620050709997,-0.6425373090090309,0.12304551892353077,-0.2691984176778472,-0.3234078878582856,0.6492334865076997,0.08736723839174541,-1.8979311746861494,-0.6768808884901903,-1.112167531683819
2018-04-11,6843.470215,6968.319824,6817.589844,6968.319824,-0.560126042521179,0.4528281357209906,-0.8951818225609542,-0.607441720776316,0.20147791835277348,-0.2691984176778472,-0.12013620183250633,0.7118854346704208,0.12228917340328375,-1.8979311746861494,-0.6768808884901903,-1.0240077508512222
2018-04-12,6955.379883,7899.22998,6806.509766,7889.25,-0.3452204125070116,3.366724042775776,0.33735781628167055,-0.4987776072895885,0.47862907995189763,-0.2691984176778472,1.6495702372316763,0.5929881655630429,0.12228917340328375,-1.2485319871976954,-0.5722581960990062,-1.112167531683819
2018-04-13,7901.089844,8183.959961,7758.930176,7895.959961,-0.4027617828921839,-0.0307787486519868,0.6000158702482139,-0.4079880093809993,0.6482572178380374,-0.2691984176778472,0.28005101786911046,0.5172902171905254,0.12228917340328375,-1.2485319871976954,-0.5722581960990062,-0.8917680796023268
2018-04-17,8071.660156,8285.959961,7881.720215,7902.089844,-0.4462825501011512,-0.5555192042089577,0.17411148847057958,-0.1429722280903265,0.7903029000660443,-0.1967702264776633,-0.3234078878582856,0.3004401918600413,-0.08282193856321571,-1.9458469790549793,-0.39985631689008927,-0.7595284083534316
2018-04-18,7944.430176,8197.799805,7886.009766,8163.419922,-0.4649778659891824,0.8028972008395812,0.9406681594169195,-0.0957721547528863,0.7705606627831104,-0.2691984176778472,-0.3234078878582856,0.22483341829172362,-0.08282193856321571,-1.4404033696998937,-0.4520705245058477,-0.8476881891860285
2018-04-19,8159.27002,8298.69043,8138.779785,8294.30957,-0.43810180285545536,0.3620717248045361,1.0512509403268135,-0.047641885834563025,0.7574777986955873,-0.2691984176778472,-0.10957952336071915,0.20301420813604745,-0.08282193856321571,-1.4404033696998937,-0.4520705245058477,-0.8036082987697301
2018-04-20,8286.879883,8880.230469,8244.540039,8845.830078,-0.3688126790939032,1.6676827342454255,1.4618722312569203,0.0348426066361417,0.8471321173053112,-0.2691984176778472,0.909112531449464,0.23361674964383916,-0.04126925639758938,-1.4404033696998937,-0.4520705245058477,-0.7595284083534316
2018-04-21,8848.790039,8997.570313,8652.150391,8895.580078,-0.41364272297047633,0.09273380991321703,1.381393510349412,0.10253672854034261,0.8757510927916602,-0.2691984176778472,-0.07471692243984751,0.275678000219262,-0.04126925639758938,-1.5684248612303573,-0.31345759402275863,-0.495049065855641
2018-04-22,8925.05957,9001.639648,8779.610352,8802.459961,-0.45993879444594904,-0.32363863096572787,1.2374715639629403,0.1462641034775803,0.8287985201233283,-0.2691984176778472,-0.3147833080458131,0.336940187429755,-0.04126925639758938,-1.5684248612303573,-0.31345759402275863,-0.5391289562719395
2018-04-23,8794.389648,8958.549805,8788.80957,8930.879883,-0.4450574157853065,0.32469443593368097,1.6433031164759038,0.18871469776114214,0.7875154622247251,-0.2691984176778472,-0.3234078878582856,0.48559433033756416,0.028574613625486647,-1.5684248612303573,-0.31345759402275863,-0.6713686275208347
2018-04-24,8934.339844,9732.610352,8927.830078,9697.5,-0.25589142400495346,2.1682278926613296,1.769669564823499,0.28153143392751817,0.9012741363702356,-0.2691984176778472,1.317141972816098,0.6513896267495588,0.028574613625486647,-0.42317657971659517,-0.25476007926130323,-0.6272887371045364
2018-04-25,9701.030273,9745.320313,8799.839844,8845.740234,-0.2355164348042594,-2.3253824534134164,1.0055020631542977,0.28126666748593526,0.7210079731110023,-0.058561047996178194,-0.3234078878582856,0.8050159291156519,0.028574613625486647,-0.42317657971659517,-0.25476007926130323,0.9155074274659087
2018-04-26,8867.320313,9281.509766,8727.089844,9281.509766,-0.3419794999186634,1.2218556722825509,0.7531569865707552,0.31268244948968354,0.6691235978800741,-0.1494715591087682,-0.3234078878582856,1.062935308250449,0.21865603204271764,-0.42317657971659517,-0.25476007926130323,0.1661492903888354
2018-04-27,9290.629883,9375.469727,8987.049805,8987.049805,-0.41274871370834226,-0.8736521270301719,0.5191000541081154,0.30923405187246966,0.5260092917290926,-0.2691984176778472,-0.12426842580335998,1.2241486162610353,0.21865603204271764,-1.2439902047930669,-0.415282459186846,0.5187884137192228
2018-04-28,8939.269531,9412.089844,8931.990234,9348.480469,-0.40069455419054467,0.9877888932698828,0.623086635185919,0.331797197446626,0.48732487426920673,-0.17858522908690372,-0.3234078878582856,1.368758895697464,0.21865603204271764,-1.2439902047930669,-0.415282459186846,0.4747085233029244
2018-04-29,9346.410156,9531.490234,9193.709961,9419.080078,-0.34790398845075987,0.14261566719256277,0.49358020643022066,0.35085421265859934,0.44615921065431574,-0.2691984176778472,-0.07034978544221138,1.432294175207893,0.42332509419894626,-1.2439902047930669,-0.415282459186846,0.7832677562170134
2018-04-30,9426.110352,9477.139648,9166.80957,9240.549805,-0.3569288684894226,-0.5432055728919531,0.5889380989102931,0.3467066606600247,0.3456001936747993,-0.22492763680210767,-0.3234078878582856,1.5298309411737196,0.42332509419894626,-1.1685209205028246,-0.3175670886516338,0.6951079753844166
2018-05-01,9251.469727,9255.879883,8891.049805,9119.009766,-0.40535414656562385,-0.39310457175862973,0.6350500407472809,0.32905629904455286,0.22580091812790307,0.18462770442795795,-0.3234078878582856,1.6038347977443088,0.42332509419894626,-1.1685209205028246,-0.3175670886516338,0.5628683041355212
2018-05-02,9104.599609,9256.519531,9015.139648,9235.919922,-0.4131584335499905,0.278933342075248,0.5550069217168421,0.32040071632187583,0.1561755306493009,-0.2691984176778472,-0.3220522129807219,1.617832710468329,0.3282843849903288,-1.1685209205028246,-0.3175670886516338,0.38654874247032756
2018-05-03,9233.969727,9798.330078,9188.150391,9743.860352,-0.2796530590055096,1.3701914781457694,0.7032429920322879,0.3506600111962595,0.21388722290458817,-0.2691984176778472,0.8249095413631319,1.6121117415224189,0.3282843849903288,-0.914673132270801,-0.33657324774975683,0.5187884137192228
2018-05-04,9695.5,9779.200195,9585.959961,9700.759766,-0.3799138703573023,-0.16723555927229242,0.40002781765748047,0.3662943001841057,0.2174340296842193,-0.2691984176778472,-0.3234078878582856,1.5174447694747255,0.3282843849903288,-0.914673132270801,-0.33657324774975683,0.5628683041355212
2018-05-05,9700.280273,9964.5,9695.120117,9858.150391,-0.4084323220142734,0.36701079493437055,0.44865755910837146,0.38658088470057406,0.23382994383466565,-0.2691984176778472,0.06931794018439041,1.431652114895869,0.36806886791486726,-0.914673132270801,-0.33657324774975683,0.8714275370496103
2018-05-06,9845.30957,9940.139648,9465.25,9654.799805,-0.4300853409068043,-0.5865072118605178,0.37345477903399293,0.3809730157603187,0.1714808894522319,0.10910573335056088,-0.3234078878582856,1.2929789877444677,0.36806886791486726,-1.9888046709654232,-0.4169069786766392,1.047747098714804
2018-05-07,9645.669922,9665.849609,9231.530273,9373.009766,-0.42143039306599467,-0.8079600130021513,0.10447947634120187,0.34876860522837316,0.04408972195266677,0.11544115207243069,-0.3234078878582856,1.0357267555700038,0.36806886791486726,-1.9888046709654232,-0.4169069786766392,0.5628683041355212
2018-05-08,9380.870117,9462.75,9127.769531,9234.820313,-0.420329240350951,-0.43425568713774026,-0.5097366018852272,0.3077602036455092,-0.08348122035707678,-0.09843625022139713,-0.3234078878582856,0.7043735128454316,0.4785813204830253,-1.9888046709654232,-0.4169069786766392,0.8273476466333118
2018-05-09,9223.730469,9374.759766,9031.620117,9325.179688,-0.4298530140943979,0.200383475578291,0.24024824183051677,0.27888974869659133,-0.1501636157122257,-0.11096244116268889,-0.3234078878582856,0.3983920623569478,0.4785813204830253,-1.3299055886139546,-0.2512419535797834,0.430628632886626
2018-05-10,9325.959961,9396.040039,9040.519531,9043.94043,-0.44598925169193054,-0.833125196794774,-0.4332958850074067,0.22966775535060363,-0.26282126213045187,-0.2691984176778472,-0.2783063140336435,0.12029684637030678,0.4785813204830253,-1.3299055886139546,-0.2512419535797834,0.8714275370496103
2018-05-11,9052.959961,9052.959961,8394.459961,8441.490234,-0.3662722302968028,-1.776353901509244,-0.6912525095430883,0.13896514676422977,-0.47383686726996566,0.7940412079522547,-0.3234078878582856,-0.03561697810398527,0.6054496160312689,-1.3299055886139546,-0.2512419535797834,-0.09833005210895517
