Timestamp,median-confirmation-time
2013-09-25 00:00:00,6.285714285714296
2013-09-28 00:00:00,6.226190476190488
2013-10-01 00:00:00,6.654761904761917
2013-10-04 00:00:00,6.700000000000011
2013-10-07 00:00:00,6.357142857142867
2013-10-10 00:00:00,6.490476190476203
2013-10-13 00:00:00,6.371428571428583
2013-10-16 00:00:00,5.607142857142869
2013-10-19 00:00:00,5.545238095238107
2013-10-22 00:00:00,5.821428571428583
2013-10-25 00:00:00,5.804761904761917
2013-10-27 23:00:00,6.045238095238106
2013-10-30 23:00:00,6.430952380952389
2013-11-02 23:00:00,6.41190476190477
2013-11-05 23:00:00,6.20000000000001
2013-11-08 23:00:00,7.335714285714291
2013-11-11 23:00:00,7.759523809523815
2013-11-14 23:00:00,7.445238095238101
2013-11-17 23:00:00,7.064285714285726
2013-11-20 23:00:00,8.369047619047624
2013-11-23 23:00:00,8.857142857142858
2013-11-26 23:00:00,8.180952380952386
2013-11-29 23:00:00,7.716666666666675
2013-12-02 23:00:00,7.983333333333341
2013-12-05 23:00:00,7.833333333333342
2013-12-08 23:00:00,7.569047619047629
2013-12-11 23:00:00,6.992857142857153
2013-12-14 23:00:00,6.978571428571437
2013-12-17 23:00:00,6.997619047619054
2013-12-20 23:00:00,6.416666666666674
2013-12-23 23:00:00,7.157142857142866
2013-12-26 23:00:00,7.578571428571436
2013-12-29 23:00:00,7.773809523809533
2014-01-01 23:00:00,7.352380952380963
2014-01-04 23:00:00,8.059523809523819
2014-01-07 23:00:00,7.873809523809533
2014-01-10 23:00:00,7.288095238095247
2014-01-13 23:00:00,6.5166666666666755
2014-01-16 23:00:00,6.707142857142865
2014-01-19 23:00:00,7.290476190476198
2014-01-22 23:00:00,7.300000000000006
2014-01-25 23:00:00,7.709523809523816
2014-01-28 23:00:00,8.454761904761911
2014-01-31 23:00:00,8.454761904761911
2014-02-03 23:00:00,7.683333333333342
2014-02-06 23:00:00,7.452380952380961
2014-02-09 23:00:00,7.830952380952388
2014-02-12 23:00:00,7.797619047619052
2014-02-15 23:00:00,7.571428571428576
2014-02-18 23:00:00,7.552380952380957
2014-02-21 23:00:00,7.72380952380953
2014-02-24 23:00:00,7.792857142857151
2014-02-27 23:00:00,7.664285714285723
2014-03-02 23:00:00,7.904761904761911
2014-03-05 23:00:00,8.628571428571435
2014-03-08 23:00:00,8.24285714285715
2014-03-11 23:00:00,7.60238095238096
2014-03-14 23:00:00,9.542857142857155
2014-03-17 23:00:00,11.752380952380966
2014-03-20 23:00:00,10.497619047619054
2014-03-23 23:00:00,7.9547619047619165
2014-03-26 23:00:00,7.390476190476201
2014-03-29 23:00:00,7.411904761904772
2014-04-02 00:00:00,7.585714285714295
2014-04-05 00:00:00,6.885714285714294
2014-04-08 00:00:00,7.147619047619054
2014-04-11 00:00:00,7.704761904761914
2014-04-14 00:00:00,8.023809523809533
2014-04-17 00:00:00,7.561904761904769
2014-04-20 00:00:00,7.666666666666671
2014-04-23 00:00:00,8.150000000000006
2014-04-26 00:00:00,8.088095238095246
2014-04-29 00:00:00,8.0404761904762
2014-05-02 00:00:00,7.761904761904772
2014-05-05 00:00:00,7.697619047619058
2014-05-08 00:00:00,7.688095238095246
2014-05-11 00:00:00,7.621428571428579
2014-05-14 00:00:00,7.566666666666674
2014-05-17 00:00:00,7.202380952380961
2014-05-20 00:00:00,6.997619047619055
2014-05-23 00:00:00,6.84285714285715
2014-05-26 00:00:00,7.157142857142864
2014-05-29 00:00:00,7.540476190476197
2014-06-01 00:00:00,7.6809523809523865
2014-06-04 00:00:00,7.019047619047623
2014-06-07 00:00:00,6.942857142857149
2014-06-10 00:00:00,7.307142857142863
2014-06-13 00:00:00,7.604761904761911
2014-06-16 00:00:00,7.397619047619054
2014-06-19 00:00:00,6.711904761904769
2014-06-22 00:00:00,6.380952380952388
2014-06-25 00:00:00,6.626190476190483
2014-06-28 00:00:00,6.288095238095244
2014-07-01 00:00:00,6.511904761904767
2014-07-04 00:00:00,7.478571428571434
2014-07-07 00:00:00,8.176190476190483
2014-07-10 00:00:00,7.716666666666674
2014-07-13 00:00:00,7.4880952380952435
2014-07-16 00:00:00,7.440476190476196
2014-07-19 00:00:00,7.123809523809529
2014-07-22 00:00:00,7.145238095238098
2014-07-25 00:00:00,7.397619047619051
2014-07-28 00:00:00,7.642857142857147
2014-07-31 00:00:00,7.511904761904767
2014-08-03 00:00:00,7.4190476190476256
2014-08-06 00:00:00,7.633333333333338
2014-08-09 00:00:00,7.473809523809529
2014-08-12 00:00:00,7.288095238095242
2014-08-15 00:00:00,6.852380952380955
2014-08-18 00:00:00,6.878571428571431
2014-08-21 00:00:00,6.680952380952382
2014-08-24 00:00:00,6.688095238095241
2014-08-27 00:00:00,7.142857142857148
2014-08-30 00:00:00,6.973809523809529
2014-09-02 00:00:00,6.747619047619052
2014-09-05 00:00:00,7.1857142857142895
2014-09-08 00:00:00,7.528571428571433
2014-09-11 00:00:00,7.490476190476194
2014-09-14 00:00:00,7.335714285714288
2014-09-17 00:00:00,7.052380952380953
2014-09-20 00:00:00,6.842857142857144
2014-09-23 00:00:00,6.642857142857145
2014-09-26 00:00:00,7.061904761904763
2014-09-29 00:00:00,7.392857142857144
2014-10-02 00:00:00,7.683333333333336
2014-10-05 00:00:00,7.78571428571429
2014-10-08 00:00:00,7.400000000000005
2014-10-11 00:00:00,7.638095238095241
2014-10-14 00:00:00,7.98809523809524
2014-10-17 00:00:00,7.6095238095238145
2014-10-20 00:00:00,7.645238095238101
2014-10-23 00:00:00,7.740476190476195
2014-10-26 00:00:00,7.6785714285714315
2014-10-28 23:00:00,7.433333333333336
2014-10-31 23:00:00,7.33571428571429
2014-11-03 23:00:00,6.876190476190481
2014-11-06 23:00:00,6.9690476190476245
2014-11-09 23:00:00,7.4642857142857215
2014-11-12 23:00:00,7.916666666666671
2014-11-15 23:00:00,7.802380952380957
2014-11-18 23:00:00,7.7904761904761965
2014-11-21 23:00:00,7.819047619047628
2014-11-24 23:00:00,7.883333333333342
2014-11-27 23:00:00,8.104761904761913
2014-11-30 23:00:00,8.026190476190484
2014-12-03 23:00:00,8.416666666666675
2014-12-06 23:00:00,8.297619047619055
2014-12-09 23:00:00,8.440476190476197
2014-12-12 23:00:00,8.328571428571435
2014-12-15 23:00:00,8.366666666666672
2014-12-18 23:00:00,8.56428571428572
2014-12-21 23:00:00,8.619047619047624
2014-12-24 23:00:00,8.466666666666672
2014-12-27 23:00:00,7.671428571428576
2014-12-30 23:00:00,7.240476190476196
2015-01-02 23:00:00,7.330952380952387
2015-01-05 23:00:00,7.2952380952380995
2015-01-08 23:00:00,7.5714285714285765
2015-01-11 23:00:00,8.08333333333334
2015-01-14 23:00:00,8.745238095238102
2015-01-17 23:00:00,8.638095238095243
2015-01-20 23:00:00,8.447619047619051
2015-01-23 23:00:00,8.757142857142858
2015-01-26 23:00:00,9.380952380952388
2015-01-29 23:00:00,8.533333333333342
2015-02-01 23:00:00,8.028571428571437
2015-02-04 23:00:00,7.9666666666666694
2015-02-07 23:00:00,7.557142857142859
2015-02-10 23:00:00,7.692857142857145
2015-02-13 23:00:00,7.96666666666667
2015-02-16 23:00:00,7.800000000000003
2015-02-19 23:00:00,7.590476190476194
2015-02-22 23:00:00,7.583333333333337
2015-02-25 23:00:00,8.040476190476195
2015-02-28 23:00:00,8.428571428571432
2015-03-03 23:00:00,8.073809523809528
2015-03-06 23:00:00,8.342857142857154
2015-03-09 23:00:00,8.46904761904763
2015-03-12 23:00:00,8.235714285714293
2015-03-15 23:00:00,8.047619047619055
2015-03-18 23:00:00,8.088095238095246
2015-03-21 23:00:00,8.061904761904769
2015-03-24 23:00:00,7.766666666666674
2015-03-27 23:00:00,7.350000000000007
2015-03-31 00:00:00,7.285714285714292
2015-04-03 00:00:00,7.611904761904768
2015-04-06 00:00:00,7.72976190476191
2015-04-09 00:00:00,8.072619047619055
2015-04-12 00:00:00,8.25476190476191
2015-04-15 00:00:00,7.919047619047624
2015-04-18 00:00:00,7.716666666666674
